Overall Qual,Exter Qual,Bsmt Qual,1st Flr SF,Gr Liv Area,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Area,Mas Vnr Avail,House_Style_1Story,House_Style_2Story,House_Style_Others,Foundation__CBlock,Foundation__Others,Foundation__PConc,Area_Side_East,Area_Side_North,Area_Side_South,Area_Side_West,Total_Bath,Age,Age_Renov,Bsmt_QC,Area_Rm_Ratio,SalePrice
7.0,3.0,4.0,806,1724,3.0,4.0,3.0,616.0,1,0,1,0,0,0,1,0,0,0,1,2.5,3,2,2388.0,215.5,196500
7.0,2.0,4.0,1425,1425,2.0,0.0,2.0,591.0,0,1,0,0,0,0,1,0,0,0,1,3.0,8,8,4275.0,285.0,193000
5.0,2.0,3.0,899,1322,2.0,0.0,1.0,280.0,0,0,0,1,0,1,0,1,0,0,0,2.0,68,55,2016.0,188.86,132000
7.0,2.0,3.0,848,1428,2.0,0.0,3.0,576.0,0,0,1,0,0,1,0,1,0,0,0,2.0,106,36,2136.0,204.0,139900
6.0,2.0,3.0,1194,1194,2.0,0.0,2.0,312.0,1,1,0,0,1,0,0,0,1,0,0,2.0,51,51,3582.0,199.0,148000
8.0,3.0,5.0,895,1818,4.0,4.0,3.0,774.0,1,0,1,0,0,0,1,0,1,0,0,3.5,0,0,2685.0,227.25,281500
6.0,2.0,3.0,1210,1210,2.0,0.0,1.0,528.0,1,0,0,1,1,0,0,0,0,1,0,3.0,31,31,3384.0,201.67,148000
5.0,2.0,4.0,1001,1641,2.0,4.0,1.0,490.0,0,0,0,1,1,0,0,0,0,0,1,2.0,36,36,3003.0,328.2,140000
5.0,2.0,3.0,1053,1053,4.0,0.0,2.0,750.0,1,1,0,0,1,0,0,0,1,0,0,2.0,48,15,3024.0,175.5,150000
7.0,3.0,5.0,1064,2125,3.0,3.0,2.0,576.0,0,0,1,0,0,0,1,0,1,0,0,3.5,12,11,3192.0,177.08,279500
6.0,2.0,4.0,1072,1072,3.0,0.0,3.0,525.0,1,0,0,1,0,0,1,0,0,0,1,2.0,2,2,1641.0,214.4,140000
6.0,2.0,3.0,1664,1664,2.0,0.0,1.0,616.0,0,1,0,0,1,0,0,0,0,1,0,2.0,28,28,4992.0,166.4,145000
7.0,3.0,4.0,1337,1337,3.0,2.0,3.0,511.0,0,1,0,0,0,0,1,0,1,0,0,3.0,11,11,4215.0,267.4,184000
8.0,3.0,4.0,1226,1226,3.0,3.0,3.0,484.0,0,1,0,0,1,0,0,0,1,0,0,2.0,32,32,3678.0,306.5,206000
4.0,2.0,3.0,546,1092,2.0,0.0,1.0,253.0,0,0,1,0,1,0,0,0,0,1,0,1.5,35,35,1638.0,218.4,85500
6.0,2.0,3.0,849,1660,2.0,4.0,1.0,240.0,0,0,1,0,1,0,0,0,0,1,0,1.5,74,13,2145.0,276.67,188700
6.0,2.0,3.0,1671,1671,2.0,3.0,2.0,484.0,1,1,0,0,0,0,1,0,1,0,0,2.0,31,23,4281.0,238.71,200000
7.0,3.0,4.0,1061,1061,3.0,0.0,1.0,462.0,0,0,0,1,0,0,1,0,0,0,1,2.5,19,18,3162.0,265.25,162000
5.0,2.0,3.0,672,672,2.0,0.0,1.0,240.0,0,1,0,0,0,0,1,0,0,0,1,1.0,68,11,2016.0,168.0,108000
5.0,2.0,4.0,1621,1621,2.0,2.0,2.0,478.0,1,1,0,0,1,0,0,0,1,0,0,3.0,34,34,4863.0,231.57,213000
8.0,3.0,5.0,1734,1734,4.0,4.0,2.0,928.0,1,1,0,0,0,0,1,0,1,0,0,3.0,0,0,5202.0,247.71,318000
5.0,2.0,3.0,1075,2138,2.0,0.0,1.0,360.0,0,0,0,1,0,0,1,1,0,0,0,2.0,111,44,2547.0,194.36,106000
6.0,2.0,3.0,1337,2009,2.0,4.0,1.0,795.0,0,0,1,0,0,0,1,0,0,0,1,2.0,78,56,2016.0,251.12,235000
4.0,2.0,3.0,1225,1225,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,2.5,51,51,2850.0,204.17,128950
6.0,2.0,3.0,1362,1362,2.0,3.0,1.0,504.0,1,1,0,0,1,0,0,0,1,0,0,2.5,47,47,4086.0,227.0,163000
5.0,2.0,3.0,756,1134,2.0,0.0,1.0,240.0,0,0,0,1,0,1,0,0,0,0,1,2.5,67,57,2268.0,162.0,126000
7.0,2.0,4.0,1362,2082,3.0,0.0,1.0,484.0,0,0,0,1,0,0,1,1,0,0,0,2.5,5,5,4086.0,347.0,200000
5.0,2.0,3.0,874,1524,2.0,0.0,1.0,315.0,1,0,0,1,1,0,0,0,1,0,0,1.5,49,49,2622.0,217.71,144000
5.0,2.0,3.0,1800,1800,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,2.0,46,46,5400.0,180.0,141000
8.0,3.0,4.0,1411,2582,3.0,3.0,3.0,758.0,0,0,1,0,0,0,1,0,1,0,0,3.5,9,8,4167.0,286.89,322500
7.0,2.0,4.0,1661,1661,3.0,0.0,2.0,598.0,1,1,0,0,0,0,1,0,0,0,1,2.0,12,12,4947.0,276.83,224900
5.0,2.0,3.0,1072,1576,3.0,3.0,2.0,528.0,0,0,1,0,1,0,0,1,0,0,0,3.5,86,5,3972.0,262.67,223500
4.0,2.0,3.0,960,960,2.0,0.0,1.0,288.0,0,1,0,0,1,0,0,0,0,0,1,1.0,53,53,2016.0,192.0,112000
6.0,2.0,3.0,926,1604,2.0,3.0,3.0,470.0,0,0,1,0,0,0,1,0,1,0,0,2.5,11,10,2778.0,229.14,187500
1.0,1.0,2.0,904,904,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,1.5,87,59,683.0,226.0,61000
6.0,2.0,3.0,684,1196,3.0,0.0,1.0,528.0,0,0,0,1,0,1,0,0,0,0,1,1.0,89,9,1368.0,170.86,110000
3.0,3.0,3.0,729,729,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1.0,73,5,810.0,145.8,52000
6.0,3.0,4.0,1362,1362,3.0,4.0,2.0,460.0,1,1,0,0,0,0,1,0,1,0,0,3.0,2,1,4086.0,227.0,207000
5.0,2.0,3.0,1024,1964,2.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1.5,97,58,2820.0,280.57,130000
4.0,2.0,0.0,1296,1296,2.0,0.0,1.0,516.0,0,1,0,0,0,1,0,0,0,0,1,2.0,39,39,0.0,216.0,90000
5.0,2.0,4.0,624,1287,2.0,0.0,1.0,440.0,0,0,1,0,0,0,1,0,0,1,0,1.5,17,17,1872.0,214.5,130000
5.0,2.0,2.0,936,1252,2.0,0.0,1.0,576.0,0,0,0,1,0,0,1,1,0,0,0,1.0,98,15,1512.0,250.4,127000
9.0,4.0,5.0,1905,1905,4.0,4.0,3.0,788.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,1,7620.0,238.12,320000
5.0,2.0,3.0,1130,1130,2.0,4.0,1.0,720.0,0,1,0,0,0,1,0,1,0,0,0,2.0,86,56,3360.0,226.0,120000
7.0,3.0,4.0,831,1659,3.0,0.0,2.0,484.0,1,0,1,0,0,0,1,0,0,0,1,2.5,6,6,2493.0,207.38,181000
4.0,2.0,3.0,894,894,2.0,0.0,1.0,400.0,0,1,0,0,1,0,0,0,0,0,1,1.0,53,53,2682.0,178.8,110000
4.0,1.0,2.0,1101,1701,1.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,2.0,89,59,600.0,212.62,94550
4.0,2.0,4.0,869,869,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,1.0,83,48,1320.0,217.25,85500
5.0,2.0,4.0,1008,1008,3.0,2.0,3.0,678.0,1,0,0,1,0,0,1,0,0,1,0,2.0,30,30,2769.0,252.0,153500
3.0,2.0,0.0,1733,1733,2.0,4.0,1.0,452.0,0,1,0,0,0,1,0,0,0,0,1,2.0,54,54,0.0,216.62,139600
5.0,2.0,3.0,1568,1568,2.0,0.0,1.0,440.0,0,1,0,0,1,0,0,0,1,0,0,1.5,42,42,4704.0,224.0,143000
6.0,2.0,4.0,928,1772,2.0,3.0,2.0,492.0,1,0,1,0,0,0,1,0,0,0,1,3.5,11,11,2784.0,253.14,200000
5.0,2.0,3.0,864,864,2.0,0.0,3.0,312.0,0,1,0,0,0,0,1,0,1,0,0,1.5,42,42,2592.0,172.8,130000
6.0,2.0,3.0,892,1639,3.0,4.0,1.0,240.0,0,0,1,0,1,0,0,0,0,0,1,1.5,63,59,2241.0,273.17,154400
8.0,4.0,3.0,1175,2715,3.0,3.0,3.0,831.0,1,0,1,0,1,0,0,0,1,0,0,4.0,32,12,4568.0,246.82,299800
5.0,2.0,3.0,687,1112,2.0,0.0,1.0,226.0,0,0,0,1,0,0,1,0,0,0,1,3.0,75,59,1755.0,185.33,63000
5.0,2.0,3.0,1347,1347,3.0,0.0,1.0,551.0,0,1,0,0,1,0,0,1,0,0,0,2.5,53,53,4041.0,224.5,143000
5.0,2.0,3.0,964,964,2.0,2.0,3.0,784.0,1,1,0,0,1,0,0,0,1,0,0,1.0,46,46,2892.0,192.8,137500
6.0,2.0,4.0,1542,2872,2.0,3.0,3.0,619.0,1,0,1,0,1,0,0,0,1,0,0,3.5,31,13,5320.0,261.09,272000
6.0,2.0,4.0,1167,1167,3.0,0.0,2.0,400.0,1,1,0,0,0,0,1,0,1,0,0,3.0,17,17,3474.0,194.5,173000
7.0,2.0,4.0,1524,1524,2.0,4.0,3.0,478.0,0,1,0,0,1,0,0,0,0,0,1,3.0,29,29,4572.0,217.71,245000
5.0,2.0,4.0,936,936,2.0,0.0,1.0,672.0,1,0,0,1,1,0,0,1,0,0,0,2.0,27,27,2808.0,234.0,140000
4.0,2.0,3.0,1482,1482,2.0,4.0,1.0,609.0,1,1,0,0,1,0,0,0,0,0,1,2.5,52,38,2862.0,247.0,125000
5.0,2.0,4.0,768,768,2.0,0.0,1.0,396.0,0,0,0,1,1,0,0,0,0,0,1,2.0,37,2,2304.0,153.6,133000
8.0,3.0,4.0,1468,1468,3.0,4.0,3.0,898.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,0,4404.0,244.67,244600
5.0,2.0,3.0,1044,1044,2.0,2.0,3.0,372.0,0,1,0,0,1,0,0,0,1,0,0,2.0,40,40,2736.0,208.8,139000
5.0,2.0,3.0,1036,1036,2.0,0.0,2.0,312.0,1,1,0,0,1,0,0,0,1,0,0,1.0,55,55,3108.0,207.2,112900
5.0,2.0,3.0,680,1360,2.0,0.0,1.0,330.0,0,0,1,0,0,1,0,1,0,0,0,1.0,98,5,1360.0,226.67,111000
6.0,2.0,3.0,1392,1392,2.0,4.0,2.0,458.0,1,1,0,0,1,0,0,0,1,0,0,2.5,51,51,4176.0,232.0,166000
7.0,3.0,4.0,975,1950,3.0,3.0,2.0,576.0,1,0,1,0,0,0,1,0,1,0,0,2.5,10,9,2925.0,278.57,239000
7.0,2.0,4.0,1344,1344,2.0,0.0,3.0,784.0,1,0,0,1,0,0,1,0,0,1,0,4.0,11,10,5376.0,168.0,209200
5.0,2.0,4.0,1484,1484,2.0,3.0,1.0,487.0,0,1,0,0,1,0,0,0,1,0,0,2.0,36,36,4452.0,212.0,175000
7.0,3.0,4.0,1760,1760,3.0,4.0,3.0,583.0,1,1,0,0,0,0,1,0,1,0,0,3.0,6,5,5280.0,220.0,269500
7.0,3.0,4.0,1037,2322,2.0,3.0,3.0,400.0,0,0,1,0,0,0,1,0,1,0,0,2.5,9,8,3111.0,290.25,225000
8.0,3.0,4.0,1742,1742,3.0,3.0,2.0,564.0,0,1,0,0,0,0,1,0,1,0,0,3.0,21,21,5226.0,348.4,275000
5.0,2.0,3.0,968,1376,2.0,4.0,1.0,240.0,0,0,0,1,1,0,0,0,1,0,0,2.0,66,57,2304.0,229.33,105000
5.0,2.0,3.0,1086,1086,2.0,4.0,2.0,484.0,1,0,0,1,1,0,0,0,1,0,0,2.0,40,40,3072.0,181.0,159950
5.0,2.0,2.0,808,1656,2.0,0.0,1.0,180.0,0,0,0,1,1,0,0,1,0,0,0,2.5,93,22,1980.0,207.0,135000
5.0,2.0,3.0,1008,1522,2.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,2.0,80,56,3024.0,217.43,102000
7.0,2.0,4.0,1696,1696,2.0,3.0,3.0,625.0,1,1,0,0,1,0,0,0,0,1,0,2.0,36,36,5088.0,242.29,198000
8.0,3.0,5.0,1050,2078,4.0,4.0,3.0,836.0,1,0,1,0,0,0,1,0,1,0,0,3.5,1,0,3102.0,259.75,339750
5.0,2.0,2.0,1096,1466,3.0,3.0,1.0,566.0,0,0,0,1,1,0,0,1,0,0,0,2.5,70,17,2388.0,209.43,170000
5.0,2.0,2.0,876,876,2.0,3.0,1.0,576.0,0,1,0,0,1,0,0,0,1,0,0,1.0,57,57,2628.0,175.2,94000
7.0,3.0,4.0,851,1737,3.0,0.0,2.0,578.0,0,0,1,0,0,0,1,0,0,0,1,2.5,0,0,3404.0,248.14,203160
7.0,3.0,4.0,1662,1662,4.0,4.0,2.0,711.0,0,1,0,0,0,0,1,0,1,0,0,3.0,3,2,4956.0,207.75,291000
6.0,3.0,4.0,1010,2267,3.0,3.0,2.0,390.0,0,0,1,0,0,0,1,0,1,0,0,2.5,7,7,3030.0,283.38,200000
5.0,2.0,3.0,1584,1584,2.0,0.0,1.0,506.0,0,1,0,0,1,0,0,0,1,0,0,2.0,39,39,4752.0,198.0,119000
1.0,1.0,0.0,334,334,1.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1.0,61,57,0.0,167.0,39300
4.0,2.0,3.0,796,796,2.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0,1.0,86,58,1592.0,159.2,55000
7.0,3.0,4.0,952,1812,2.0,3.0,2.0,469.0,0,0,1,0,0,0,1,0,1,0,0,2.5,6,6,2856.0,258.86,205000
6.0,2.0,3.0,525,1092,2.0,0.0,1.0,264.0,1,0,1,0,1,0,0,0,1,0,0,1.5,34,34,1575.0,182.0,108000
5.0,2.0,3.0,1632,1632,2.0,0.0,1.0,576.0,0,1,0,0,1,0,0,0,0,1,0,2.0,40,40,4896.0,204.0,143000
7.0,2.0,3.0,1687,3082,2.0,3.0,3.0,672.0,0,0,0,1,0,1,0,0,0,1,0,3.5,89,39,2472.0,256.83,197000
7.0,3.0,4.0,822,1665,3.0,0.0,2.0,562.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,2439.0,237.86,205950
6.0,3.0,3.0,1041,1743,2.0,4.0,1.0,539.0,1,0,1,0,1,0,0,0,1,0,0,2.5,39,39,2106.0,249.0,175000
8.0,3.0,5.0,1072,2048,3.0,4.0,1.0,552.0,0,0,1,0,0,0,1,0,1,0,0,3.5,4,3,3162.0,256.0,301000
7.0,3.0,4.0,1314,1314,3.0,4.0,2.0,626.0,1,1,0,0,0,0,1,0,1,0,0,3.0,2,1,3942.0,219.0,230000
7.0,3.0,4.0,1405,1405,3.0,4.0,2.0,478.0,1,1,0,0,0,0,1,0,1,0,0,2.0,3,3,4215.0,234.17,171750
7.0,3.0,3.0,1027,1027,3.0,3.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,1.5,88,2,2793.0,205.4,120000
5.0,2.0,3.0,741,1324,3.0,0.0,1.0,180.0,0,0,0,1,0,1,0,1,0,0,0,1.0,76,22,2223.0,189.14,110000
6.0,2.0,3.0,1074,1074,3.0,3.0,1.0,467.0,0,1,0,0,1,0,0,0,0,0,1,2.0,60,23,1989.0,179.0,144500
5.0,2.0,3.0,1422,1422,2.0,0.0,1.0,576.0,0,1,0,0,1,0,0,0,1,0,0,2.0,37,17,2775.0,203.14,155000
6.0,2.0,3.0,1200,1200,2.0,0.0,1.0,312.0,0,1,0,0,0,1,0,1,0,0,0,1.0,83,56,3600.0,171.43,125000
7.0,3.0,3.0,930,1690,3.0,0.0,1.0,624.0,0,0,1,0,0,0,1,1,0,0,0,2.0,99,1,1680.0,338.0,156500
6.0,2.0,4.0,1212,1212,2.0,3.0,1.0,492.0,1,0,0,1,1,0,0,0,0,0,1,2.0,29,11,2024.0,202.0,151000
6.0,2.0,3.0,1105,1105,2.0,0.0,1.0,308.0,1,1,0,0,1,0,0,0,1,0,0,1.0,52,52,3315.0,221.0,135000
4.0,2.0,3.0,546,1092,2.0,0.0,1.0,253.0,0,0,1,0,1,0,0,0,0,1,0,1.5,34,34,1638.0,218.4,79400
6.0,3.0,4.0,1358,1358,3.0,4.0,2.0,484.0,1,1,0,0,0,0,1,0,1,0,0,2.0,4,4,4074.0,226.33,213000
8.0,3.0,4.0,993,1908,3.0,0.0,3.0,431.0,0,0,1,0,0,0,1,0,0,1,0,2.5,8,8,2901.0,212.0,202900
6.0,2.0,4.0,882,1796,2.0,0.0,2.0,546.0,0,0,1,0,0,0,1,0,0,0,1,3.5,9,9,2382.0,256.57,211000
5.0,2.0,3.0,1800,1800,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0,0,2.0,47,47,5400.0,180.0,130000
6.0,2.0,3.0,1160,1608,3.0,4.0,1.0,216.0,0,0,0,1,0,1,0,0,0,1,0,2.5,84,19,2928.0,229.71,137450
4.0,2.0,3.0,1620,1620,2.0,3.0,1.0,490.0,0,1,0,0,1,0,0,0,0,0,1,3.0,33,16,3843.0,202.5,150000
5.0,2.0,3.0,616,1111,2.0,0.0,1.0,200.0,0,0,0,1,1,0,0,0,0,0,1,1.5,67,58,1232.0,222.2,95000
7.0,2.0,4.0,757,1501,2.0,0.0,1.0,440.0,1,0,1,0,0,0,1,0,1,0,0,2.5,9,9,2232.0,250.17,179400
5.0,3.0,4.0,725,1588,3.0,0.0,1.0,561.0,0,0,1,0,1,0,0,0,1,0,0,3.0,0,0,2175.0,198.5,212109
5.0,2.0,3.0,1235,1235,2.0,0.0,1.0,480.0,1,1,0,0,1,0,0,0,1,0,0,1.0,45,45,3705.0,205.83,98600
5.0,2.0,3.0,1325,1325,3.0,3.0,1.0,576.0,0,1,0,0,1,0,0,0,0,0,1,2.0,59,2,1636.0,220.83,216000
8.0,3.0,4.0,1205,2234,3.0,3.0,2.0,768.0,1,0,1,0,0,0,1,0,1,0,0,3.5,6,6,3480.0,319.14,300000
7.0,3.0,5.0,1306,2260,3.0,0.0,2.0,533.0,0,0,1,0,0,0,1,0,0,0,1,3.5,14,13,3918.0,322.86,328000
5.0,2.0,3.0,576,1109,2.0,0.0,1.0,288.0,1,0,0,1,1,0,0,0,1,0,0,1.5,36,2,1116.0,221.8,139000
5.0,2.0,4.0,1000,1000,2.0,3.0,1.0,575.0,0,1,0,0,1,0,0,0,0,0,1,2.0,43,43,3000.0,250.0,164000
6.0,2.0,4.0,529,1045,2.0,3.0,1.0,462.0,0,0,1,0,1,0,0,0,0,1,0,1.0,27,27,1548.0,209.0,123900
5.0,2.0,3.0,858,858,2.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,0,2.0,52,2,2574.0,214.5,116500
6.0,3.0,4.0,1337,1337,3.0,3.0,3.0,522.0,0,1,0,0,0,0,1,0,1,0,0,3.0,10,9,4215.0,267.4,177000
4.0,2.0,2.0,838,1315,2.0,0.0,2.0,436.0,0,0,0,1,0,1,0,1,0,0,0,3.0,49,49,2424.0,263.0,99500
6.0,3.0,4.0,1326,1326,3.0,0.0,3.0,427.0,0,1,0,0,0,0,1,0,1,0,0,2.0,0,0,3978.0,221.0,174190
7.0,2.0,4.0,520,1200,3.0,0.0,2.0,480.0,0,0,1,0,0,0,1,0,1,0,0,2.5,1,1,1800.0,300.0,151000
6.0,3.0,4.0,848,848,3.0,0.0,3.0,420.0,1,1,0,0,0,0,1,0,0,0,1,2.0,7,7,2544.0,212.0,143750
5.0,2.0,4.0,796,796,2.0,0.0,1.0,336.0,0,0,0,1,1,0,0,0,0,1,0,1.5,37,37,2388.0,199.0,131900
5.0,2.0,4.0,716,1432,2.0,4.0,3.0,531.0,0,0,1,0,0,0,1,0,0,1,0,2.5,30,30,2148.0,238.67,157000
5.0,2.0,3.0,672,1344,2.0,0.0,1.0,468.0,0,0,1,0,1,0,0,1,0,0,0,1.0,89,12,1344.0,224.0,147000
7.0,3.0,4.0,716,1432,3.0,4.0,3.0,432.0,0,0,1,0,0,0,1,0,1,0,0,3.5,5,4,2148.0,238.67,188500
7.0,3.0,4.0,1364,1364,3.0,4.0,2.0,484.0,1,1,0,0,0,0,1,0,1,0,0,3.0,1,1,4092.0,227.33,185850
5.0,2.0,3.0,984,984,2.0,0.0,1.0,310.0,0,1,0,0,1,0,0,0,0,0,1,1.0,41,41,2952.0,196.8,126000
5.0,2.0,3.0,864,864,2.0,0.0,1.0,308.0,0,1,0,0,1,0,0,0,1,0,0,1.0,50,50,2592.0,172.8,118000
9.0,3.0,5.0,1612,1612,4.0,4.0,3.0,556.0,1,1,0,0,0,0,1,0,1,0,0,3.0,1,1,4836.0,268.67,319900
6.0,2.0,3.0,1003,1003,2.0,0.0,1.0,588.0,0,0,0,1,1,0,0,0,0,1,0,2.0,22,22,3009.0,167.17,142500
5.0,2.0,3.0,1200,1200,2.0,0.0,3.0,246.0,0,1,0,0,1,0,0,0,1,0,0,1.0,59,59,3600.0,200.0,129900
7.0,3.0,4.0,1368,1368,3.0,4.0,2.0,474.0,1,1,0,0,0,0,1,0,1,0,0,2.0,1,0,4104.0,228.0,202500
5.0,2.0,0.0,1640,1640,2.0,4.0,2.0,394.0,0,1,0,0,0,1,0,0,0,0,1,1.0,56,56,0.0,234.29,131000
6.0,2.0,4.0,1838,1838,2.0,0.0,1.0,721.0,0,0,0,1,0,0,1,0,0,0,1,4.0,11,10,5514.0,229.75,185000
6.0,3.0,4.0,855,1456,2.0,3.0,3.0,440.0,0,0,1,0,1,0,0,0,1,0,0,2.5,31,31,2565.0,242.67,138000
6.0,2.0,3.0,684,1368,2.0,0.0,1.0,216.0,0,0,1,0,1,0,0,1,0,0,0,1.0,96,13,2052.0,195.43,114504
6.0,2.0,3.0,798,1487,2.0,4.0,1.0,220.0,0,0,0,1,1,0,0,0,0,0,1,1.5,65,60,1470.0,212.43,113000
4.0,2.0,3.0,796,1154,3.0,0.0,1.0,240.0,0,0,0,1,0,1,0,1,0,0,0,2.0,88,3,2388.0,164.86,125500
5.0,3.0,3.0,1020,1020,2.0,1.0,1.0,528.0,1,0,0,1,1,0,0,0,0,0,1,2.5,43,6,2940.0,204.0,165000
5.0,2.0,3.0,889,1440,2.0,0.0,1.0,352.0,0,0,0,1,0,1,0,1,0,0,0,1.0,106,56,1620.0,240.0,79000
6.0,3.0,4.0,600,1236,3.0,0.0,2.0,480.0,1,0,1,0,0,0,1,0,1,0,0,3.5,5,5,1800.0,309.0,152000
6.0,2.0,3.0,1004,1664,2.0,4.0,1.0,420.0,0,0,0,1,1,0,0,1,0,0,0,2.0,59,56,3012.0,237.71,159000
4.0,2.0,3.0,1100,1100,2.0,1.0,2.0,312.0,0,1,0,0,0,0,1,0,1,0,0,2.0,48,48,3300.0,183.33,141000
6.0,2.0,3.0,1488,1488,2.0,4.0,3.0,430.0,1,1,0,0,1,0,0,0,1,0,0,2.5,42,42,3024.0,212.57,167000
5.0,2.0,3.0,955,1453,3.0,2.0,1.0,240.0,1,0,0,1,1,0,0,1,0,0,0,1.5,68,60,2505.0,207.57,132000
7.0,3.0,4.0,1442,1442,3.0,3.0,3.0,719.0,0,1,0,0,0,0,1,0,0,0,1,3.0,17,16,2730.0,240.33,179900
5.0,2.0,3.0,900,900,2.0,0.0,1.0,280.0,1,1,0,0,1,0,0,0,0,0,1,1.0,43,43,2646.0,180.0,122000
6.0,2.0,3.0,1045,1045,2.0,2.0,2.0,264.0,0,1,0,0,1,0,0,0,1,0,0,2.0,46,46,3135.0,174.17,127000
6.0,3.0,4.0,1419,1419,3.0,0.0,3.0,543.0,0,1,0,0,0,0,1,0,1,0,0,3.0,4,4,4461.0,354.75,190000
5.0,2.0,4.0,1452,1452,2.0,3.0,1.0,572.0,1,0,0,1,1,0,0,0,0,0,1,2.0,43,27,4260.0,242.0,158450
5.0,2.0,4.0,1464,1464,2.0,3.0,2.0,480.0,0,0,0,1,1,0,0,0,0,0,1,2.5,46,10,1560.0,244.0,175000
5.0,2.0,3.0,928,1536,2.0,4.0,1.0,480.0,0,0,0,1,0,1,0,1,0,0,0,2.0,80,60,2784.0,219.43,138400
7.0,3.0,4.0,1734,1734,3.0,0.0,3.0,660.0,0,1,0,0,0,0,1,0,0,0,1,3.0,1,1,5202.0,247.71,260000
7.0,3.0,4.0,1212,1212,3.0,0.0,2.0,573.0,0,1,0,0,0,0,1,0,0,0,1,2.0,8,8,3636.0,202.0,178000
5.0,2.0,3.0,1052,1052,2.0,0.0,2.0,288.0,1,1,0,0,1,0,0,0,1,0,0,2.5,38,38,3156.0,210.4,138500
5.0,2.0,3.0,1057,1057,2.0,0.0,3.0,576.0,0,1,0,0,1,0,0,0,0,0,1,1.0,45,45,3171.0,176.17,132000
6.0,2.0,3.0,1068,1609,2.0,0.0,1.0,305.0,0,0,0,1,1,0,0,0,0,0,1,1.5,53,53,3000.0,229.86,149900
7.0,2.0,3.0,1195,1668,3.0,0.0,1.0,252.0,0,0,0,1,1,0,0,1,0,0,0,1.5,63,58,1344.0,208.5,108000
5.0,2.0,4.0,924,924,2.0,0.0,1.0,280.0,0,1,0,0,1,0,0,0,0,0,1,1.0,33,33,2772.0,184.8,110000
6.0,2.0,4.0,561,1229,2.0,3.0,3.0,462.0,0,0,1,0,1,0,0,0,0,1,0,1.5,29,29,1683.0,245.8,124000
4.0,2.0,3.0,882,882,2.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,1.0,51,51,2646.0,220.5,103200
7.0,3.0,5.0,1352,1352,3.0,4.0,2.0,466.0,0,1,0,0,0,0,1,0,1,0,0,3.0,1,0,5408.0,270.4,194000
5.0,2.0,3.0,948,948,2.0,0.0,1.0,300.0,0,1,0,0,0,0,1,0,0,0,1,1.0,39,39,2844.0,158.0,108000
5.0,2.0,3.0,864,864,2.0,0.0,1.0,440.0,0,1,0,0,1,0,0,0,0,0,1,1.0,48,48,2592.0,172.8,122000
7.0,3.0,4.0,880,1700,3.0,0.0,3.0,450.0,0,0,0,1,0,0,1,0,0,0,1,3.5,26,25,1290.0,242.86,148400
5.0,2.0,3.0,1276,1276,2.0,0.0,1.0,350.0,0,1,0,0,1,0,0,0,0,0,1,1.0,51,51,2552.0,255.2,60000
7.0,3.0,4.0,1626,1626,3.0,3.0,2.0,534.0,1,1,0,0,0,0,1,0,0,0,1,3.5,14,14,4806.0,232.29,226500
2.0,2.0,3.0,480,480,2.0,0.0,1.0,308.0,0,1,0,0,1,0,0,1,0,0,0,1.0,57,56,1440.0,120.0,35311
6.0,2.0,4.0,1012,1012,2.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,1,3.0,31,31,2928.0,253.0,127500
5.0,2.0,3.0,889,889,2.0,0.0,1.0,484.0,0,1,0,0,1,0,0,0,0,1,0,1.0,24,24,2592.0,148.17,137500
6.0,2.0,3.0,1117,1117,2.0,2.0,2.0,542.0,0,0,0,1,1,0,0,0,0,0,1,2.0,31,31,3087.0,186.17,147000
8.0,3.0,5.0,1132,2452,3.0,4.0,3.0,691.0,1,0,1,0,0,0,1,0,1,0,0,3.5,2,1,3351.0,272.44,309000
7.0,3.0,4.0,2365,2365,4.0,4.0,3.0,551.0,0,1,0,0,1,0,0,0,0,1,0,3.0,38,0,5409.0,337.86,315000
5.0,2.0,3.0,912,912,3.0,0.0,1.0,576.0,1,1,0,0,1,0,0,0,1,0,0,2.0,43,0,2736.0,182.4,147000
